Page|Type|Price|Address|Description|Weblink
29|3.5 Zimmer, 77m², CHF 3’700.– | CHF 3’700.– |Zurlindenstrasse 60, 8003 Zürich|Wunderschöne Wohnungen nach Kernsanierung in Wiedikon zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=29/mieten/4001010122
29|2.5 Zimmer, 78m², CHF 3’500.– | CHF 3’500.– |Hohlstrasse, 8048 Zürich|Appartement Zürich - 2.5 pièces|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=29/mieten/4001008493
30|1 Zimmer, 47m², CHF 2’000.– | CHF 2’000.– |Winterthurerstrasse 338, 8057 Zürich|Erstvermietung: Ihr neues Zuhause nähe ETH/Irchel|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000996537
30|2 Zimmer, 75m², CHF 2’700.– | CHF 2’700.– |Winterthurerstrasse 340, 8057 Zürich|Erstvermietung: Ihr neues Zuhause nähe ETH/Irchel|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000996531
30|2.5 Zimmer, 70m², CHF 6’490.– | CHF 6’490.– |Zollikerstrasse 227, 8008 Zürich|SERVICED & STYLED: 2.5 Zimmerwohnung mit Seesicht und Garten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000995489
30|2.5 Zimmer, CHF 7’990.– | CHF 7’990.– |Gustav-Gull-Platz 4, 8004 Zürich|ABOVE & BEYOND – Mitten im Geschehen über den Dächern der Europaallee|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000995476
30|3.5 Zimmer, CHF 7’490.– | CHF 7’490.– |Geranienstrasse 14, 8008 Zürich|Stilvolles Wohnen in Seenähe! SENIOR SERVICED 2-BEDROOM APARTMENT|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000995469
30|2 Zimmer, CHF 1’646.– | CHF 1’646.– |Im Mittelleimbach 11, 8041 Zürich|Helle, heimelige 2.5 Zimmer-Wohnung|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000995366
30|2.5 Zimmer, 55m², CHF 4’890.– | CHF 4’890.– |Hönggerstrasse 40, 8037 Zürich|Stilvolles Wohnen nähe Fluss! SERVICED 1 BEDROOM APARTMENT|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000995327
30|3.5 Zimmer, 120m², CHF 7’490.– | CHF 7’490.– |Hammerstrasse 43, 8008 Zürich|Unique Loft style 2 Bedroom Apartment in Seefeld|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000995295
30|4.5 Zimmer, 150m², CHF 9’800.– | CHF 9’800.– |Eidmattstrasse 38, 8032 Zürich|Unique luxury villa with 2 Bedrooms and a study and fireplace|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000995291
30|2.5 Zimmer, 55m², CHF 4’890.– | CHF 4’890.– |Hönggerstrasse 40, 8037 Zürich|Stilvolles Wohnen nähe Fluss! SERVICED 1 BEDROOM APARTMENT|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000995280
30|1 Zimmer, CHF 1’380.– | CHF 1’380.– |Culmannstr. 45, 8006 Zürich|Möbliertes Doppel-Zimmer Nähe Universität|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000994896
30|5.5 Zimmer, 189m², CHF 7’980.– | CHF 7’980.– |Universitätstrasse 65, 8006 Zürich|Traumhafte, zweistöckige Attikawohnung mit Atrium + Sicht über Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000992516
30|4.5 Zimmer, 145m², CHF 2’950.– | CHF 2’950.– |Schulhausstrasse 41, 8002 Zürich|Bezaubernde Wohnung im Herzen von Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000989952
30|1 Zimmer, CHF 1’404.– | CHF 1’404.– |Militärstrasse 117, 8004 Zürich|Wohnen im lebendigen Kreis 4 - Militär-/Langstrasse|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000967352
30|1 Zimmer, 29m², CHF 1’284.– | CHF 1’284.– |Bertastrasse 91, 8003 Zürich|RUHIGES WOHNEN NÄHE GOLDBRUNNENPLATZ - Bertastrasse 91 in 8003 Zürich!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000960563
30|2 Zimmer, CHF 1’650.– | CHF 1’650.– |Bucheggstr. 41, 8037 Zürich|Befristete coole Dachwohnung mit super Aussicht.|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000937517
30|3 Zimmer, 66m², CHF 1’750.– | CHF 1’750.– |Stampfenbrunnenstr. 42, 8048 Zürich|befristetes Mietverhältnis 3-Zimmer-Wohnung|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000932514
30|3.5 Zimmer, 70m², CHF 2’800.– | CHF 2’800.– |Aehrenweg 9, 8050 Zürich|Moderne und ruhige Wohnung am Rand des Zentrums Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000932409
30|1 Zimmer, CHF 1’315.– | CHF 1’315.– |Culmannstr. 45, 8006 Zürich|Möbliertes Zimmer Nähe Universität|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000929669
30|1 Zimmer, 34m², CHF 2’030.– | CHF 2’030.– |Werdstrasse 106, 8004 Zürich|Zentral gelegene Wohnung im Kreis 4|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=30/mieten/4000929498
31|3.5 Zimmer, 124m², CHF 5’693.– | CHF 5’693.– |Winterthurerstrasse 83, 8006 Zürich|Traumwohnung mit Blick über die Stadt Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000908506
31|1 Zimmer, 48m², CHF 2’040.– | CHF 2’040.– |Frankentalerstarsse 1-3, 8049 Zürich|Ihr neues Zuhause - am Stadtrand von Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000903270
31|2.5 Zimmer, 63m², CHF 2’170.– | CHF 2’170.– |Badenerstrasse 696, 8048 Zürich|Idyllisches Leben in einer modernen 2.5 Zimmer Wohnung mit Sitzplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000902275
31|4.5 Zimmer, 92m², CHF 4’900.– | CHF 4’900.– |Witikonerstrasse 330, 8053 Zürich|4.5 Zimmer Reihenendhaus mit viel Garten und Privatsphäre|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000867165
31|6.5 Zimmer, 203m², CHF 9’900.– | CHF 9’900.– |Hofstrasse 74, 8032 Zürich|6.5 Zi-Maisonette mit Seesicht pur!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000810755
31|3.5 Zimmer, 76m², CHF 3’700.– | CHF 3’700.– |Promenadengasse 19, 8001 Zürich|Helle 3.5-Zimmerwohnung im Kern der Stadt Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000775678
31|1.5 Zimmer, CHF 1’729.– | CHF 1’729.– |Stauffacherstrasse 145, 8004 Zürich|Zentrale Single - Wohnung|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000759854
31| CHF 1’962.– | CHF 1’962.– |Rotachstrasse 33, 8003 Zurich|Studio Apartment Single|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000546361
31|1 Zimmer, 45m², CHF 2’150.– | CHF 2’150.– |Hönggerstrasse 24, 8037 Zürich|1.5 Zimmer Wohnungen ab 29m2 bis 41m2 zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000469438
31|1 Zimmer, 34m², CHF 2’000.– | CHF 2’000.– |Hönggerstrasse 24, 8037 Zürich|1.5 Zimmer Wohnungen ab 29m2 bis 41m2 zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000469436
31|1 Zimmer, 29m², CHF 1’950.– | CHF 1’950.– |Hönggerstrasse 24, 8037 Zürich|1.5 Zimmer Wohnungen ab 29m2 bis 41m2 zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000469425
31|1 Zimmer, 34m², CHF 2’000.– | CHF 2’000.– |Hönggerstrasse 24, 8037 Zürich|1 .5 Zimmer Wohnungen ab 29m2 bis 41m2 zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000469419
31|1 Zimmer, 41m², CHF 2’150.– | CHF 2’150.– |Hönggerstrasse 24, 8037 Zürich|1.5 Zimmer Wohnungen ab 29m2 bis 41m2 zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000469414
31|5.5 Zimmer, 122m², CHF 4’010.– | CHF 4’010.– |Wiesliacher 21, 8053 Zürich|"Wiesliacher 21 | 23 in Zürich  Stilvolles Wohnen zwischen Zentrum und Natur"|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000380584
31|24m², CHF 3’415.– | CHF 3’415.– |Zweierstrasse 24, 8004 Zurich|1 Bedroom Apartment Junior Balcony|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000143152
31|24m², CHF 3’000.– | CHF 3’000.– |Militärstrasse 24, 8004 Zurich|1 Bedroom Apartment Mini Terrace|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/4000129829
31|44m², CHF 3’716.– | CHF 3’716.– |Bellariastrasse 36, 8002 Zurich|Studio Apartment Junior Basement No View|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/3003347157
31|46m², CHF 3’820.– | CHF 3’820.– |Bellariastrasse 36, 8002 Zurich|Studio Apartment Senior Basement|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/3003347156
31|16m², CHF 2’273.– | CHF 2’273.– |Brandschenkestrasse 10, 8001 Zürich|Studio Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/3002969010
31|39m², CHF 3’104.– | CHF 3’104.– |Binzmühlestr. 50, 8050 Zurich|2 Bedroom Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=31/mieten/3000390422
32|34m², CHF 3’311.– | CHF 3’311.– |Binzmühlestr. 50, 8050 Zurich|1 Bedroom Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/3000390333
32|2 Zimmer, 37m², CHF 4’038.– | CHF 4’038.– |Cramerstrasse 2-6, 8004 Zurich|2 Bedroom Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/3000384304
32|4 Zimmer, CHF 2’800.– | CHF 2’800.– |Bergellerstrasse 7, 8049 Zürich|Schöne 4-Zimmer-Wohnung mit grossartiger Aussicht|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4001021369
32|1 Zimmer, 30m², CHF 1’450.– | CHF 1’450.– |Wilfriedstrasse 2, 8032 Zürich|1-Zimmerwohnung an zentraler und ruhiger Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4001016186
32|5 Zimmer, 145m², CHF 4’550.– | CHF 4’550.– |Ringstrasse, 8057 Zürich|5-Zimmer-Maisonette (145 m²) mit 2 Terrassen und 2 Balkonen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4001012494
32|1.5 Zimmer, 35m², CHF 1’610.– | CHF 1’610.– |Waffenplatzstrasse 18, 8002 Zürich|Alterswohnung ab 65 Jahren / Retirement home from the age of 65|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4001012413
32|3 Zimmer, CHF 3’250.– | CHF 3’250.– |Bellerivestrasse 19, 8008 Zürich|Ihr nächstes Zuhause in Seenähe|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4001009890
32|4 Zimmer, 160m², CHF 9’450.– | CHF 9’450.– |Gustav-Gull-Platz 4, 8004 Zürich|Welcome to Zurich Skyline - 4 Zimmerwohnung mit Weitblick|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000995486
32|2.5 Zimmer, 75m², CHF 4’580.– | CHF 4’580.– |Rosengartenstrasse 55, 8037 Zürich|1-bedroom apartment: spectacular view & luxurious interior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000995404
32|4.5 Zimmer, 270m², CHF 10’650.– | CHF 10’650.– |8005 Zürich|Hier liegen Ihnen der See, die Stadt und die Alpen zu Füssen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000995044
32|1 Zimmer, CHF 900.– | CHF 900.– |Wehntalerstrasse 550, 8046 Zürich|STUDIO MIT KÜCHE ZUR MITBENUTZUNG IN ZÜRICH-AFFOLTERN|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000991589
32|3 Zimmer, CHF 2’590.– | CHF 2’590.– |Starengasse 7, 8052 Zürich|Wohnjuwel im Herzen von Zürich-West|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000976326
32|4.5 Zimmer, CHF 3’990.– | CHF 3’990.– |Friesenbergstrasse 19, 8055 Zürich|Geräumige 4-5-Zimmerwohnung in Zürich Wiedikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000973222
32| CHF 60.– | CHF 60.– |Wiesliacher 21, 8053 Zürich|"Wiesliacher 21 | 23 in Zürich  Zwischen Zentrum und Natur"|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000965490
32|2.5 Zimmer, 59m², CHF 2’314.– | CHF 2’314.– |Triemlistrasse 113, 8047 Zürich|"Erstvermietung ""Triemlistrasse"" in Zürich"|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000959860
32|3.5 Zimmer, 84m², CHF 3’570.– | CHF 3’570.– |Haldenstrasse 167, 8003 Zürich, 8055 Zürich|Erstvermietung - Mitten drin Wohnen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000922201
32|4.5 Zimmer, 92m², CHF 4’080.– | CHF 4’080.– |Bederstrasse 70, 8002 Zürich|einmalige Wohnung im Jugendstil inmitten des Enge-Quartiers!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000910814
32|1.5 Zimmer, 49m², CHF 2’470.– | CHF 2’470.– |Haldenstrasse 169, 8003 Zürich, 8055 Zürich|Erstvermietung - Single Apartment im Kreis 3|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000910304
32|3.5 Zimmer, 81m², CHF 3’790.– | CHF 3’790.– |Haldenstrasse 169, 8003 Zürich, 8055 Zürich|Erstvermietung - Hier, das Stadtleben geniessen!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000910303
32|2.5 Zimmer, 59m², CHF 2’750.– | CHF 2’750.– |Haldenstrasse 169, 8003 Zürich, 8055 Zürich|Erstvermietung - So wohnt Tsüri|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=32/mieten/4000910302
33|2.5 Zimmer, 60m², CHF 2’720.– | CHF 2’720.– |Haldenstrasse 169, 8003 Zürich, 8055 Zürich|Erstvermietung - Wohnträume wahr werden lassen!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000910301
33|4.5 Zimmer, 102m², CHF 4’900.– | CHF 4’900.– |Winzerstrasse 65, 8049 Zürich|Einmalige Duplexwohnung  mit traumhafter Weitsicht!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000870178
33|3.5 Zimmer, 70m², CHF 2’295.– | CHF 2’295.– |Rötelstr. 9, 8006 Zürich|befristete 3.5-Zimmer-Dachwohnung nähe Schaffhauserplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000822230
33|2.5 Zimmer, 54m², CHF 2’467.– | CHF 2’467.– |Bachmattstrasse 60, 8048 Zürich|2.5 Zimmer-Wohnung in ZH Altstetten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000719898
33|2.5 Zimmer, 70m², CHF 3’600.– | CHF 3’600.– |8000 Zurich|1 month minimum - Brand new apartments - 70m²|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000718644
33|5.5 Zimmer, 170m², CHF 5’900.– | CHF 5’900.– |Im Langwil 2, 8044 Dübendorf|Luxuriöse Wohnung mit traumhafter Weitsicht zu vermieten!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000705739
33|1 Zimmer, 136m², CHF 3’990.– | CHF 3’990.– |Freilagerstrasse 27, 8047 Zürich|Attraktive Loftwohnungen in Zürich-Albisrieden (Nr. 21)|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000608183
33|2 Zimmer, 42m², CHF 2’854.– | CHF 2’854.– |Kirchgasse 33, 8001 Zürich|Single-Wohnung - Bijou mit Erker an Top Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000495802
33|1 Zimmer, 24m², CHF 1’770.– | CHF 1’770.– |Zielweg 80, 8055 Zürich|Exklusive möblierte Apartments mit eigenem Badezimmer und Kochzeile an Toplage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/3003129586
33|21m², CHF 2’792.– | CHF 2’792.– |Militärstrasse 24, 8004 Zurich|1 Bedroom Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/3000390340
33|4.5 Zimmer, CHF 4’800.– | CHF 4’800.– |Titlisstrasse 51, 8032 Zürich|Wohnen am Zürichberg|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4001022144
33|3 Zimmer, 70m², CHF 2’500.– | CHF 2’500.– |Saumackerstrasse 86, 8048 Zürich|Gepflegte 3-Zimmerwohnung, im HP mit zwei Balkonen an absolut ruhiger Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4001010113
33|3.5 Zimmer, 95m², CHF 2’644.– | CHF 2’644.– |Wehntalerstrasse 619, 8046 Zürich|attraktive 3.5 Zimmerwohnung mit Garten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4001001586
33|3.5 Zimmer, 100m², CHF 8’990.– | CHF 8’990.– |Etzelstrasse 35, 8038 Zürich|WILLKOMMEN IN “WOLLYWOOD” SEESICHT 3.5-ZIMMERWOHNUNG MIT ATEMBERAUBEN|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000995358
33|3 Zimmer, 70m², CHF 6’900.– | CHF 6’900.– |Geranienstrasse 12, 8008 Zürich|Stilvolles Wohnen in Seenähe! SENIOR SERVICED 2-BEDROOM APARTMENT|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000995343
33|5.5 Zimmer, 320m², CHF 7’500.– | CHF 7’500.– |8037 Zürich|Stadtvilla mit Panorama am Bucheggplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000988778
33|2 Zimmer, CHF 2’650.– | CHF 2’650.– |Neuhausstrasse 12, 8044 Zürich|Helle Wohnung am Zürichberg|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000972299
33|3 Zimmer, CHF 2’156.– | CHF 2’156.– |8037 Zürich|Befristete 3 Zimmer Wohnung nahe am Wipkingerplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000962423
33|4.5 Zimmer, 141m², CHF 4’000.– | CHF 4’000.– |Mühlackerstrasse 111, 8046 Zürich|Modernes Wohnen an ruhiger und zentralen Lage in 8046 Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000962005
33|3.5 Zimmer, CHF 2’230.– | CHF 2’230.– |Wehntalerstrasse 283A, 8046 Zürich|Wohnen in Zürich-Affoltern|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=33/mieten/4000960324
34|3 Zimmer, CHF 2’115.– | CHF 2’115.– |Schaffhauserstrasse 202, 8057 Zürich|"""Grosszügige 3-Zimmerwohnung an ruhiger und zentraler Lage in Zürich befristet auf den 31.12.2024"""|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000922755
34|3.5 Zimmer, 87m², CHF 4’130.– | CHF 4’130.– |Haldenstrasse 167, 8003 Zürich, 8055 Zürich|Erstvermietung - Ein Traum von Dachwohnung...|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000910305
34|3 Zimmer, 65m², CHF 2’250.– | CHF 2’250.– |Saumackerstrasse 58, 8048 Zürich|Helle Wohnung an zentraler und ruhiger Lage!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000897608
34| CHF 538.– | CHF 538.– |Schmelzbergstrasse 60, 8044 Zürich|Hobbyraum für was auch immer...|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000795124
34|4 Zimmer, CHF 2’043.– | CHF 2’043.– |Stapferstrasse 1, 8006 Zürich|4-Zimmer-Wohnung, befristet bis 30.09.2024|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000764577
34|3.5 Zimmer, 97m², CHF 3’300.– | CHF 3’300.– |Albisriederstrasse 379, 8047 Zürich|Im Herzen von Albisrieden|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000666090
34|1.5 Zimmer, 21m², CHF 1’940.– | CHF 1’940.– |Gertrudstrasse 48, 8003 Zürich|frisch sanierte Wohnung mit Balkon im Trendquartier Wiedikon zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000654261
34|3 Zimmer, 76m², CHF 3’800.– | CHF 3’800.– |Predigerplatz 18, 8001 Zürich|Charmante 3-Zimmerwohnung in der Altstadt von Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000593942
34|2 Zimmer, 49m², CHF 2’750.– | CHF 2’750.– |Scheffelstrasse 3, 8037 Zürich|Moderne Wohnung im Zentrum von Wipkingen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000341615
34|2.5 Zimmer, 40m², CHF 3’300.– | CHF 3’300.– |Gubelstrasse 64, 8050 Zürich|2.5 Zimmer Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002802728
34|2.5 Zimmer, 55m², CHF 3’400.– | CHF 3’400.– |Gubelstrasse 64, 8050 Zürich|2.5 Zimmer Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002802714
34|2.5 Zimmer, 45m², CHF 3’300.– | CHF 3’300.– |Gubelstrasse 64, 8050 Zürich|2.5 Zimmer Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002802705
34|2 Zimmer, 35m², CHF 3’300.– | CHF 3’300.– |Gubelstrasse 64, 8050 Zürich|Penthouse Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002802682
34|3.5 Zimmer, 75m², CHF 3’450.– | CHF 3’450.– |Gubelstrasse 64, 8050 Zürich|3.5 Zimmer Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002417883
34|4 Zimmer, 90m², CHF 3’950.– | CHF 3’950.– |Gubelstrasse 64, 8050 Zürich|4 Zimmer Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/3002344269
34|4 Zimmer, 88m², CHF 1’869.– | CHF 1’869.– |Baslerstrasse 137, 8048 Zürich|Grosszügige und helle 4-Zimmerwohnung befristet in Altstetten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4001021834
34|3.5 Zimmer, 84m², CHF 3’600.– | CHF 3’600.– |Haldenstrasse 167, 8003 Zürich|Erstvermietung - Jetzt Wohnung sichern!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4001020371
34|3 Zimmer, 66m², CHF 2’182.– | CHF 2’182.– |Waffenplatzstr. 21, 8002 Zürich|Schöne 3-Zimmer-Altstadt-Wohnung per 01.05.2024 zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4001018213
34|2.5 Zimmer, 69m², CHF 2’725.– | CHF 2’725.– |Hungerbergstrasse 17, 8046 Zürich|Erstbezug helle Attikawohnung mit 2 Terrassen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4001000664
34|4 Zimmer, 80m², CHF 2’250.– | CHF 2’250.– |Rötelstrasse 9, 8006 Zürich|4-Zimmer-Altbauwohnung mit Balkon Kreis 6 - befristet bis 31.03.2025|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=34/mieten/4000997865
35|1 Zimmer, 31m², CHF 2’145.– | CHF 2’145.– |In Gassen 9, 8001 Zürich|Zwischen Münsterhof und Paradeplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000997223
35|3.5 Zimmer, 101m², CHF 2’250.– | CHF 2’250.– |Schulhausstrasse 50, 8002 Zürich|Befristet bis 31. Januar 2025 zu vermieten 3 1/2-Zimmer-Wohnung Zürich 2|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000996884
35|3 Zimmer, CHF 1’540.– | CHF 1’540.– |Stapferstrasse 1, 8006 Zürich|3-Zimmer-Wohnung, befristet bis 30.09.2024|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000994678
35|3.5 Zimmer, 98m², CHF 3’200.– | CHF 3’200.– |Markusstrasse 9, 8006 Zürich|Renovierte 3.5-Zimmerwohnung an bester Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000990201
